,Time,U,V,W,U_Avg,V_Avg,W_Avg,U-U_Avg,V-V_Avg,W-W_Avg,Octant,,Octant Id,1,-1,2,-2,3,-3,4,-4
1331,13.31,29.1,0.94,-1.56,,,,1.7934664649520968,0.8916695242897965,-1.6675777441586823,-1.0,,,,,,,,,,
1332,13.32,29.47,-2.85,-1.59,,,,2.1634664649520943,-2.8983304757102033,-1.6975777441586821,-4.0,,,,,,,,,,
1333,13.33,29.85,-3.01,-1.62,,,,2.543466464952097,-3.058330475710203,-1.7275777441586824,-4.0,,,,,,,,,,
1334,13.34,29.89,-3.17,-0.32,,,,2.583466464952096,-3.218330475710203,-0.42757774415868216,-4.0,,,,,,,,,,
1335,13.35,27.91,-3.07,-0.27,,,,0.6034664649520955,-3.118330475710203,-0.37757774415868217,-4.0,,,,,,,,,,
1336,13.36,26.8,-3.15,0.49,,,,-0.5065335350479039,-3.198330475710203,0.38242225584131784,3.0,,,,,,,,,,
1337,13.37,25.62,-1.96,1.81,,,,-1.6865335350479036,-2.008330475710203,1.7024222558413178,3.0,,,,,,,,,,
1338,13.38,24.45,-0.77,2.25,,,,-2.8565335350479053,-0.8183304757102035,2.1424222558413177,3.0,,,,,,,,,,
1339,13.39,23.93,1.53,2.1,,,,-3.376533535047905,1.4816695242897966,1.9924222558413178,2.0,,,,,,,,,,
1340,13.4,25.92,0.77,1.95,,,,-1.3865335350479029,0.7216695242897966,1.842422255841318,2.0,,,,,,,,,,
1341,13.41,23.6,4.38,1.67,,,,-3.706533535047903,4.331669524289796,1.5624222558413177,2.0,,,,,,,,,,
1342,13.42,26.94,1.64,0.42,,,,-0.3665335350479033,1.5916695242897965,0.31242225584131783,2.0,,,,,,,,,,
1343,13.43,27.79,0.6,0.44,,,,0.48346646495209455,0.5516695242897965,0.33242225584131785,1.0,,,,,,,,,,
1344,13.44,26.42,1.87,0.23,,,,-0.8865335350479029,1.8216695242897967,0.12242225584131786,2.0,,,,,,,,,,
1345,13.45,28.54,3.73,0.5,,,,1.2334664649520946,3.6816695242897968,0.39242225584131785,1.0,,,,,,,,,,
1346,13.46,29.47,1.51,-0.55,,,,2.1634664649520943,1.4616695242897966,-0.6575777441586822,-1.0,,,,,,,,,,
1347,13.47,30.99,-1.12,0.11,,,,3.683466464952094,-1.1683304757102035,0.002422255841317847,4.0,,,,,,,,,,
1348,13.48,32.51,-3.75,0.78,,,,5.203466464952093,-3.798330475710203,0.6724222558413179,4.0,,,,,,,,,,
1349,13.49,30.25,-3.59,1.74,,,,2.9434664649520954,-3.638330475710203,1.632422255841318,4.0,,,,,,,,,,
1350,13.5,28.0,-3.94,1.68,,,,0.6934664649520954,-3.988330475710203,1.572422255841318,4.0,,,,,,,,,,
1351,13.51,30.96,-3.76,1.71,,,,3.6534664649520963,-3.808330475710203,1.6024222558413177,4.0,,,,,,,,,,
1352,13.52,30.71,2.84,2.07,,,,3.4034664649520963,2.7916695242897966,1.9624222558413176,1.0,,,,,,,,,,
1353,13.53,27.58,1.13,2.43,,,,0.2734664649520937,1.0816695242897965,2.322422255841318,1.0,,,,,,,,,,
1354,13.54,29.94,-2.87,2.96,,,,2.6334664649520967,-2.9183304757102033,2.8524222558413177,4.0,,,,,,,,,,
1355,13.55,32.31,-4.25,2.83,,,,5.003466464952098,-4.298330475710204,2.722422255841318,4.0,,,,,,,,,,
1356,13.56,27.93,-3.16,2.77,,,,0.6234664649520951,-3.2083304757102034,2.6624222558413178,4.0,,,,,,,,,,
1357,13.57,28.63,-2.08,2.32,,,,1.3234664649520944,-2.1283304757102033,2.2124222558413176,4.0,,,,,,,,,,
1358,13.58,29.9,-4.21,1.87,,,,2.593466464952094,-4.258330475710204,1.7624222558413178,4.0,,,,,,,,,,
1359,13.59,30.01,-5.85,0.79,,,,2.703466464952097,-5.898330475710203,0.6824222558413179,4.0,,,,,,,,,,
1360,13.6,30.12,-4.94,-0.28,,,,2.8134664649520964,-4.988330475710204,-0.3875777441586822,-4.0,,,,,,,,,,
1361,13.61,32.62,-4.03,-1.25,,,,5.313466464952093,-4.078330475710204,-1.3575777441586823,-4.0,,,,,,,,,,
1362,13.62,30.0,1.05,-1.77,,,,2.6934664649520954,1.0016695242897966,-1.8775777441586823,-1.0,,,,,,,,,,
1363,13.63,25.29,1.18,-2.3,,,,-2.0165335350479054,1.1316695242897965,-2.407577744158682,-2.0,,,,,,,,,,
1364,13.64,24.23,-1.26,0.21,,,,-3.076533535047904,-1.3083304757102034,0.10242225584131784,3.0,,,,,,,,,,
1365,13.65,25.44,-3.36,1.26,,,,-1.8665335350479033,-3.408330475710203,1.152422255841318,3.0,,,,,,,,,,
1366,13.66,23.05,-3.46,1.74,,,,-4.256533535047904,-3.508330475710203,1.632422255841318,3.0,,,,,,,,,,
1367,13.67,23.62,-3.58,2.46,,,,-3.6865335350479036,-3.6283304757102033,2.3524222558413177,3.0,,,,,,,,,,
1368,13.68,24.19,-1.7,2.49,,,,-3.1165335350479033,-1.7483304757102034,2.382422255841318,3.0,,,,,,,,,,
1369,13.69,26.98,-1.39,2.52,,,,-0.32653353504790417,-1.4383304757102033,2.4124222558413178,3.0,,,,,,,,,,
1370,13.7,25.88,-3.89,1.38,,,,-1.4265335350479056,-3.9383304757102033,1.2724222558413176,3.0,,,,,,,,,,
1371,13.71,24.79,-3.1,0.24,,,,-2.5165335350479054,-3.1483304757102033,0.13242225584131784,3.0,,,,,,,,,,
1372,13.72,23.84,-2.32,0.86,,,,-3.4665335350479047,-2.368330475710203,0.7524222558413178,3.0,,,,,,,,,,
1373,13.73,28.29,-0.49,0.48,,,,0.9834664649520946,-0.5383304757102034,0.37242225584131783,4.0,,,,,,,,,,
1374,13.74,30.93,-1.72,0.13,,,,3.623466464952095,-1.7683304757102034,0.02242225584131785,4.0,,,,,,,,,,
1375,13.75,27.39,-2.96,-1.38,,,,0.08346646495209598,-3.008330475710203,-1.4875777441586822,-4.0,,,,,,,,,,
1376,13.76,24.63,-2.05,-1.21,,,,-2.6765335350479056,-2.098330475710203,-1.3175777441586822,-3.0,,,,,,,,,,
1377,13.77,23.79,-1.3,-1.64,,,,-3.5165335350479054,-1.3483304757102035,-1.747577744158682,-3.0,,,,,,,,,,
1378,13.78,23.04,4.17,-0.13,,,,-4.2665335350479054,4.121669524289796,-0.23757774415868216,-2.0,,,,,,,,,,
1379,13.79,22.29,1.43,-0.88,,,,-5.0165335350479054,1.3816695242897965,-0.9875777441586822,-2.0,,,,,,,,,,
1380,13.8,25.42,2.18,0.73,,,,-1.8865335350479029,2.131669524289797,0.6224222558413178,2.0,,,,,,,,,,
1381,13.81,24.26,2.97,0.44,,,,-3.046533535047903,2.921669524289797,0.33242225584131785,2.0,,,,,,,,,,
1382,13.82,22.65,1.86,0.46,,,,-4.656533535047906,1.8116695242897967,0.35242225584131787,2.0,,,,,,,,,,
1383,13.83,24.18,2.08,0.01,,,,-3.126533535047905,2.031669524289797,-0.09757774415868216,-2.0,,,,,,,,,,
1384,13.84,24.41,2.3,0.0,,,,-2.8965335350479045,2.2516695242897966,-0.10757774415868215,-2.0,,,,,,,,,,
1385,13.85,26.91,3.72,0.44,,,,-0.39653353504790445,3.671669524289797,0.33242225584131785,2.0,,,,,,,,,,
1386,13.86,26.73,1.98,-0.6,,,,-0.5765335350479042,1.9316695242897965,-0.7075777441586821,-2.0,,,,,,,,,,
1387,13.87,24.49,0.64,-0.22,,,,-2.816533535047906,0.5916695242897966,-0.3275777441586821,-2.0,,,,,,,,,,
1388,13.88,22.25,-0.68,0.15,,,,-5.056533535047905,-0.7283304757102035,0.04242225584131784,3.0,,,,,,,,,,
1389,13.89,26.05,0.23,0.49,,,,-1.2565335350479039,0.1816695242897966,0.38242225584131784,2.0,,,,,,,,,,
1390,13.9,26.12,2.74,-0.06,,,,-1.1865335350479036,2.691669524289797,-0.16757774415868215,-2.0,,,,,,,,,,
1391,13.91,25.29,-0.54,-0.12,,,,-2.0165335350479054,-0.5883304757102035,-0.22757774415868215,-3.0,,,,,,,,,,
1392,13.92,23.97,1.48,-0.31,,,,-3.3365335350479057,1.4316695242897965,-0.41757774415868215,-2.0,,,,,,,,,,
1393,13.93,22.65,3.5,-0.51,,,,-4.656533535047906,3.451669524289797,-0.6175777441586822,-2.0,,,,,,,,,,
1394,13.94,23.02,4.14,0.6,,,,-4.286533535047905,4.091669524289796,0.4924222558413178,2.0,,,,,,,,,,
1395,13.95,23.39,4.25,1.19,,,,-3.916533535047904,4.201669524289796,1.0824222558413177,2.0,,,,,,,,,,
1396,13.96,25.61,4.36,1.14,,,,-1.6965335350479052,4.311669524289797,1.0324222558413179,2.0,,,,,,,,,,
1397,13.97,26.78,3.61,0.07,,,,-0.5265335350479035,3.5616695242897967,-0.03757774415868215,-2.0,,,,,,,,,,
1398,13.98,26.52,4.09,-1.05,,,,-0.786533535047905,4.041669524289796,-1.157577744158682,-2.0,,,,,,,,,,
1399,13.99,26.26,4.58,-2.17,,,,-1.046533535047903,4.531669524289796,-2.277577744158682,-2.0,,,,,,,,,,
1400,14.0,25.06,-1.55,-1.54,,,,-2.246533535047906,-1.5983304757102035,-1.6475777441586823,-3.0,,,,,,,,,,
1401,14.01,22.84,0.0,-0.59,,,,-4.466533535047905,-0.0483304757102034,-0.6975777441586821,-3.0,,,,,,,,,,
1402,14.02,29.03,3.22,-1.11,,,,1.7234664649520965,3.171669524289797,-1.2175777441586821,-1.0,,,,,,,,,,
1403,14.03,31.58,2.85,-1.46,,,,4.273466464952094,2.801669524289797,-1.5675777441586822,-1.0,,,,,,,,,,
1404,14.04,30.3,3.03,-1.81,,,,2.993466464952096,2.9816695242897966,-1.9175777441586823,-1.0,,,,,,,,,,
1405,14.05,24.36,2.85,-0.26,,,,-2.946533535047905,2.801669524289797,-0.36757774415868216,-2.0,,,,,,,,,,
1406,14.06,22.2,5.74,0.34,,,,-5.106533535047905,5.6916695242897966,0.23242225584131787,2.0,,,,,,,,,,
1407,14.07,22.52,6.56,-0.01,,,,-4.786533535047905,6.511669524289796,-0.11757774415868215,-2.0,,,,,,,,,,
1408,14.08,20.09,7.12,0.93,,,,-7.216533535047905,7.0716695242897964,0.8224222558413179,2.0,,,,,,,,,,
1409,14.09,20.8,5.24,2.08,,,,-6.506533535047904,5.1916695242897966,1.9724222558413178,2.0,,,,,,,,,,
1410,14.1,21.51,3.37,2.2,,,,-5.796533535047903,3.321669524289797,2.092422255841318,2.0,,,,,,,,,,
1411,14.11,21.28,1.67,2.33,,,,-6.0265335350479035,1.6216695242897965,2.222422255841318,2.0,,,,,,,,,,
1412,14.12,21.44,1.31,1.59,,,,-5.866533535047903,1.2616695242897966,1.482422255841318,2.0,,,,,,,,,,
1413,14.13,22.07,1.72,1.98,,,,-5.236533535047904,1.6716695242897965,1.8724222558413177,2.0,,,,,,,,,,
1414,14.14,21.2,0.13,0.96,,,,-6.106533535047905,0.0816695242897966,0.8524222558413178,2.0,,,,,,,,,,
1415,14.15,22.05,3.46,0.88,,,,-5.256533535047904,3.4116695242897968,0.7724222558413179,2.0,,,,,,,,,,
1416,14.16,22.49,1.42,0.43,,,,-4.816533535047906,1.3716695242897965,0.32242225584131784,2.0,,,,,,,,,,
1417,14.17,23.28,-2.29,0.66,,,,-4.0265335350479035,-2.3383304757102032,0.5524222558413179,3.0,,,,,,,,,,
1418,14.18,29.69,-1.09,-0.71,,,,2.3834664649520967,-1.1383304757102035,-0.8175777441586821,-4.0,,,,,,,,,,
1419,14.19,26.48,-1.69,-0.02,,,,-0.8265335350479042,-1.7383304757102034,-0.12757774415868214,-3.0,,,,,,,,,,
1420,14.2,30.55,-0.65,-0.13,,,,3.243466464952096,-0.6983304757102035,-0.23757774415868216,-4.0,,,,,,,,,,
1421,14.21,30.0,-0.01,0.05,,,,2.6934664649520954,-0.0583304757102034,-0.05757774415868215,-4.0,,,,,,,,,,
1422,14.22,29.46,0.63,0.24,,,,2.1534664649520963,0.5816695242897966,0.13242225584131784,1.0,,,,,,,,,,
1423,14.23,28.87,-0.52,0.12,,,,1.5634664649520964,-0.5683304757102035,0.012422255841317842,4.0,,,,,,,,,,
1424,14.24,21.17,0.86,1.38,,,,-6.136533535047903,0.8116695242897966,1.2724222558413176,2.0,,,,,,,,,,
1425,14.25,25.02,0.16,0.75,,,,-2.286533535047905,0.1116695242897966,0.6424222558413178,2.0,,,,,,,,,,
1426,14.26,27.43,1.7,2.51,,,,0.12346646495209512,1.6516695242897965,2.4024222558413175,1.0,,,,,,,,,,
1427,14.27,29.86,3.24,1.63,,,,2.553466464952095,3.191669524289797,1.5224222558413176,1.0,,,,,,,,,,
1428,14.28,21.18,2.08,1.87,,,,-6.126533535047905,2.031669524289797,1.7624222558413178,2.0,,,,,,,,,,
1429,14.29,25.52,2.66,2.12,,,,-1.786533535047905,2.611669524289797,2.012422255841318,2.0,,,,,,,,,,
1430,14.3,23.35,2.37,2.36,,,,-3.956533535047903,2.321669524289797,2.2524222558413176,2.0,,,,,,,,,,
1431,14.31,23.24,-2.15,0.06,,,,-4.066533535047906,-2.198330475710203,-0.047577744158682156,-3.0,,,,,,,,,,
1432,14.32,21.26,-2.58,1.07,,,,-6.046533535047903,-2.6283304757102033,0.9624222558413179,3.0,,,,,,,,,,
1433,14.33,22.25,-2.35,0.56,,,,-5.056533535047905,-2.3983304757102033,0.4524222558413179,3.0,,,,,,,,,,
1434,14.34,21.04,0.83,1.18,,,,-6.2665335350479054,0.7816695242897965,1.072422255841318,2.0,,,,,,,,,,
1435,14.35,23.74,-0.76,1.81,,,,-3.566533535047906,-0.8083304757102034,1.7024222558413178,3.0,,,,,,,,,,
1436,14.36,26.44,-3.05,2.42,,,,-0.8665335350479033,-3.098330475710203,2.3124222558413177,3.0,,,,,,,,,,
1437,14.37,30.09,-3.7,2.0,,,,2.7834664649520953,-3.7483304757102034,1.8924222558413177,4.0,,,,,,,,,,
1438,14.38,28.85,-4.36,1.6,,,,1.5434664649520968,-4.408330475710204,1.4924222558413178,4.0,,,,,,,,,,
1439,14.39,28.97,-3.26,1.32,,,,1.6634664649520943,-3.308330475710203,1.212422255841318,4.0,,,,,,,,,,
1440,14.4,27.54,-4.49,2.17,,,,0.23346646495209455,-4.538330475710204,2.0624222558413177,4.0,,,,,,,,,,
1441,14.41,26.38,-4.29,2.28,,,,-0.9265335350479056,-4.338330475710204,2.1724222558413175,3.0,,,,,,,,,,
1442,14.42,25.22,-4.1,2.39,,,,-2.0865335350479057,-4.148330475710203,2.282422255841318,3.0,,,,,,,,,,
1443,14.43,28.67,-2.22,2.43,,,,1.3634664649520971,-2.2683304757102034,2.322422255841318,4.0,,,,,,,,,,
1444,14.44,32.26,-1.14,2.36,,,,4.953466464952093,-1.1883304757102033,2.2524222558413176,4.0,,,,,,,,,,
1445,14.45,33.72,-0.06,2.3,,,,6.413466464952094,-0.1083304757102034,2.1924222558413176,4.0,,,,,,,,,,
1446,14.46,34.12,-0.9,0.97,,,,6.813466464952093,-0.9483304757102035,0.8624222558413178,4.0,,,,,,,,,,
1447,14.47,32.4,-1.75,-0.35,,,,5.093466464952094,-1.7983304757102034,-0.45757774415868213,-4.0,,,,,,,,,,
1448,14.48,30.7,-2.19,-0.2,,,,3.3934664649520947,-2.238330475710203,-0.30757774415868216,-4.0,,,,,,,,,,
1449,14.49,30.3,-4.14,-0.06,,,,2.993466464952096,-4.188330475710203,-0.16757774415868215,-4.0,,,,,,,,,,
1450,14.5,31.06,0.24,0.74,,,,3.753466464952094,0.19166952428979658,0.6324222558413178,1.0,,,,,,,,,,
1451,14.51,30.41,-0.46,-0.31,,,,3.1034664649520955,-0.5083304757102034,-0.41757774415868215,-4.0,,,,,,,,,,
1452,14.52,27.16,-1.94,-0.15,,,,-0.14653353504790445,-1.9883304757102034,-0.2575777441586822,-3.0,,,,,,,,,,
1453,14.53,28.36,0.63,0.0,,,,1.0534664649520948,0.5816695242897966,-0.10757774415868215,-1.0,,,,,,,,,,
1454,14.54,30.19,0.63,-0.08,,,,2.8834664649520967,0.5816695242897966,-0.18757774415868217,-1.0,,,,,,,,,,
1455,14.55,31.38,-2.52,-0.87,,,,4.073466464952094,-2.5683304757102032,-0.9775777441586821,-4.0,,,,,,,,,,
1456,14.56,30.28,-2.19,-1.16,,,,2.9734664649520965,-2.238330475710203,-1.267577744158682,-4.0,,,,,,,,,,
1457,14.57,29.19,-1.87,-1.47,,,,1.8834664649520967,-1.9183304757102035,-1.577577744158682,-4.0,,,,,,,,,,
1458,14.58,29.24,0.74,-1.52,,,,1.9334664649520938,0.6916695242897966,-1.6275777441586823,-1.0,,,,,,,,,,
1459,14.59,26.21,1.64,-0.54,,,,-1.0965335350479037,1.5916695242897965,-0.6475777441586822,-2.0,,,,,,,,,,
1460,14.6,26.39,0.12,0.39,,,,-0.916533535047904,0.07166952428979659,0.28242225584131786,2.0,,,,,,,,,,
1461,14.61,26.39,-0.93,0.77,,,,-0.916533535047904,-0.9783304757102035,0.6624222558413179,3.0,,,,,,,,,,
1462,14.62,26.4,-2.0,1.16,,,,-0.906533535047906,-2.048330475710203,1.0524222558413179,3.0,,,,,,,,,,
1463,14.63,26.12,-4.21,2.09,,,,-1.1865335350479036,-4.258330475710204,1.9824222558413176,3.0,,,,,,,,,,
1464,14.64,23.55,-1.42,1.32,,,,-3.756533535047904,-1.4683304757102034,1.212422255841318,3.0,,,,,,,,,,
1465,14.65,23.7,0.11,2.3,,,,-3.6065335350479053,0.0616695242897966,2.1924222558413176,2.0,,,,,,,,,,
1466,14.66,25.19,0.34,2.78,,,,-2.1165335350479033,0.29166952428979664,2.6724222558413175,2.0,,,,,,,,,,
1467,14.67,26.69,0.57,2.75,,,,-0.6165335350479033,0.5216695242897965,2.6424222558413177,2.0,,,,,,,,,,
1468,14.68,24.12,-1.04,2.67,,,,-3.1865335350479036,-1.0883304757102035,2.5624222558413177,3.0,,,,,,,,,,
1469,14.69,23.07,-0.17,1.87,,,,-4.236533535047904,-0.21833047571020342,1.7624222558413178,3.0,,,,,,,,,,
1470,14.7,27.59,-0.92,1.09,,,,0.28346646495209527,-0.9683304757102035,0.9824222558413179,4.0,,,,,,,,,,
1471,14.71,30.52,-1.1,1.07,,,,3.213466464952095,-1.1483304757102035,0.9624222558413179,4.0,,,,,,,,,,
1472,14.72,28.93,-0.65,1.8,,,,1.6234664649520951,-0.6983304757102035,1.692422255841318,4.0,,,,,,,,,,
1473,14.73,27.34,-0.2,2.54,,,,0.033466464952095265,-0.24833047571020342,2.4324222558413178,4.0,,,,,,,,,,
1474,14.74,24.76,-1.71,3.23,,,,-2.546533535047903,-1.7583304757102034,3.1224222558413177,3.0,,,,,,,,,,
1475,14.75,26.91,-1.46,3.46,,,,-0.39653353504790445,-1.5083304757102034,3.3524222558413177,3.0,,,,,,,,,,
1476,14.76,29.78,-2.56,3.24,,,,2.4734664649520965,-2.6083304757102033,3.132422255841318,4.0,,,,,,,,,,
1477,14.77,29.39,-1.05,2.25,,,,2.083466464952096,-1.0983304757102035,2.1424222558413177,4.0,,,,,,,,,,
1478,14.78,31.51,-3.17,1.26,,,,4.203466464952097,-3.218330475710203,1.152422255841318,4.0,,,,,,,,,,
1479,14.79,29.17,-2.46,0.88,,,,1.8634664649520971,-2.508330475710203,0.7724222558413179,4.0,,,,,,,,,,
1480,14.8,28.58,-1.75,0.79,,,,1.2734664649520937,-1.7983304757102034,0.6824222558413179,4.0,,,,,,,,,,
1481,14.81,28.0,1.37,0.7,,,,0.6934664649520954,1.3216695242897967,0.5924222558413178,1.0,,,,,,,,,,
1482,14.82,30.68,-1.51,-0.31,,,,3.373466464952095,-1.5583304757102034,-0.41757774415868215,-4.0,,,,,,,,,,
1483,14.83,24.89,-3.15,-0.08,,,,-2.416533535047904,-3.198330475710203,-0.18757774415868217,-3.0,,,,,,,,,,
1484,14.84,26.35,-1.19,-1.68,,,,-0.9565335350479032,-1.2383304757102034,-1.787577744158682,-3.0,,,,,,,,,,
1485,14.85,25.85,-2.08,-0.83,,,,-1.4565335350479032,-2.1283304757102033,-0.9375777441586821,-3.0,,,,,,,,,,
1486,14.86,27.27,1.33,-1.0,,,,-0.03653353504790502,1.2816695242897966,-1.1075777441586823,-2.0,,,,,,,,,,
1487,14.87,25.88,0.13,-0.82,,,,-1.4265335350479056,0.0816695242897966,-0.9275777441586821,-2.0,,,,,,,,,,
1488,14.88,24.53,1.38,-0.74,,,,-2.7765335350479035,1.3316695242897965,-0.8475777441586821,-2.0,,,,,,,,,,
1489,14.89,24.22,-0.08,-0.98,,,,-3.0865335350479057,-0.1283304757102034,-1.0875777441586822,-3.0,,,,,,,,,,
1490,14.9,24.6,2.82,-0.93,,,,-2.706533535047903,2.7716695242897966,-1.0375777441586822,-2.0,,,,,,,,,,
1491,14.91,25.18,0.8,0.07,,,,-2.126533535047905,0.7516695242897966,-0.03757774415868215,-2.0,,,,,,,,,,
1492,14.92,25.76,-1.2,1.08,,,,-1.546533535047903,-1.2483304757102034,0.9724222558413179,3.0,,,,,,,,,,
1493,14.93,26.94,-1.32,1.15,,,,-0.3665335350479033,-1.3683304757102035,1.0424222558413176,3.0,,,,,,,,,,
1494,14.94,26.94,1.43,1.64,,,,-0.3665335350479033,1.3816695242897965,1.5324222558413179,2.0,,,,,,,,,,
1495,14.95,26.46,1.71,1.11,,,,-0.8465335350479037,1.6616695242897965,1.002422255841318,2.0,,,,,,,,,,
1496,14.96,24.6,3.13,1.29,,,,-2.706533535047903,3.0816695242897967,1.1824222558413178,2.0,,,,,,,,,,
1497,14.97,26.57,3.06,0.85,,,,-0.7365335350479043,3.011669524289797,0.7424222558413178,2.0,,,,,,,,,,
1498,14.98,26.53,2.19,0.82,,,,-0.7765335350479035,2.1416695242897967,0.7124222558413178,2.0,,,,,,,,,,
1499,14.99,26.17,3.9,0.52,,,,-1.1365335350479029,3.8516695242897967,0.41242225584131786,2.0,,,,,,,,,,
1500,15.0,25.18,0.3,0.54,,,,-2.126533535047905,0.2516695242897966,0.4324222558413179,2.0,,,,,,,,,,
1501,15.01,25.97,0.3,0.66,,,,-1.3365335350479057,0.2516695242897966,0.5524222558413179,2.0,,,,,,,,,,
1502,15.02,25.78,-0.93,1.03,,,,-1.5265335350479035,-0.9783304757102035,0.9224222558413179,3.0,,,,,,,,,,
1503,15.03,27.66,0.94,1.87,,,,0.35346646495209555,0.8916695242897965,1.7624222558413178,1.0,,,,,,,,,,
1504,15.04,25.18,-0.74,2.48,,,,-2.126533535047905,-0.7883304757102034,2.3724222558413177,3.0,,,,,,,,,,
1505,15.05,29.39,-0.17,2.37,,,,2.083466464952096,-0.21833047571020342,2.262422255841318,4.0,,,,,,,,,,
1506,15.06,29.94,0.31,2.27,,,,2.6334664649520967,0.2616695242897966,2.1624222558413178,1.0,,,,,,,,,,
1507,15.07,30.0,2.74,1.36,,,,2.6934664649520954,2.691669524289797,1.252422255841318,1.0,,,,,,,,,,
1508,15.08,27.41,-0.73,1.04,,,,0.10346646495209555,-0.7783304757102034,0.9324222558413179,4.0,,,,,,,,,,
1509,15.09,28.33,2.08,0.7,,,,1.0234664649520937,2.031669524289797,0.5924222558413178,1.0,,,,,,,,,,
1510,15.1,25.99,0.28,1.46,,,,-1.3165335350479062,0.23166952428979662,1.3524222558413177,2.0,,,,,,,,,,
1511,15.11,27.72,-0.27,1.67,,,,0.41346646495209427,-0.3183304757102034,1.5624222558413177,4.0,,,,,,,,,,
1512,15.12,28.67,-1.04,1.25,,,,1.3634664649520971,-1.0883304757102035,1.1424222558413177,4.0,,,,,,,,,,
1513,15.13,32.25,-2.2,0.92,,,,4.943466464952095,-2.2483304757102034,0.8124222558413179,4.0,,,,,,,,,,
1514,15.14,30.46,-3.37,1.08,,,,3.1534664649520963,-3.4183304757102033,0.9724222558413179,4.0,,,,,,,,,,
1515,15.15,22.57,-2.87,-0.6,,,,-4.736533535047904,-2.9183304757102033,-0.7075777441586821,-3.0,,,,,,,,,,
1516,15.16,23.07,-1.43,-1.04,,,,-4.236533535047904,-1.4783304757102034,-1.1475777441586823,-3.0,,,,,,,,,,
1517,15.17,28.72,-4.03,-1.4,,,,1.4134664649520943,-4.078330475710204,-1.5075777441586822,-4.0,,,,,,,,,,
1518,15.18,27.95,-1.84,-1.77,,,,0.6434664649520947,-1.8883304757102035,-1.8775777441586823,-4.0,,,,,,,,,,
1519,15.19,27.0,-2.53,-1.73,,,,-0.3065335350479046,-2.578330475710203,-1.8375777441586822,-3.0,,,,,,,,,,
1520,15.2,26.55,-0.92,-1.53,,,,-0.7565335350479039,-0.9683304757102035,-1.637577744158682,-3.0,,,,,,,,,,
1521,15.21,24.89,-2.96,-1.04,,,,-2.416533535047904,-3.008330475710203,-1.1475777441586823,-3.0,,,,,,,,,,
1522,15.22,24.74,0.26,-0.83,,,,-2.566533535047906,0.2116695242897966,-0.9375777441586821,-2.0,,,,,,,,,,
1523,15.23,23.95,-0.68,-0.93,,,,-3.3565335350479053,-0.7283304757102035,-1.0375777441586822,-3.0,,,,,,,,,,
1524,15.24,24.33,-0.38,-0.96,,,,-2.9765335350479063,-0.4283304757102034,-1.0675777441586822,-3.0,,,,,,,,,,
1525,15.25,24.69,-2.79,-0.49,,,,-2.6165335350479033,-2.8383304757102032,-0.5975777441586821,-3.0,,,,,,,,,,
1526,15.26,26.2,-2.38,0.27,,,,-1.1065335350479053,-2.428330475710203,0.16242225584131786,3.0,,,,,,,,,,
1527,15.27,27.72,-1.98,1.04,,,,0.41346646495209427,-2.028330475710203,0.9324222558413179,4.0,,,,,,,,,,
1528,15.28,25.47,-2.92,1.07,,,,-1.8365335350479057,-2.968330475710203,0.9624222558413179,3.0,,,,,,,,,,
1529,15.29,27.16,-1.42,0.38,,,,-0.14653353504790445,-1.4683304757102034,0.27242225584131785,3.0,,,,,,,,,,
1530,15.3,25.17,-2.96,0.4,,,,-2.136533535047903,-3.008330475710203,0.29242225584131787,3.0,,,,,,,,,,
1531,15.31,23.18,-4.5,0.43,,,,-4.126533535047905,-4.548330475710204,0.32242225584131784,3.0,,,,,,,,,,
1532,15.32,24.42,-4.99,0.31,,,,-2.886533535047903,-5.038330475710204,0.20242225584131784,3.0,,,,,,,,,,
1533,15.33,28.11,-5.16,0.35,,,,0.8034664649520948,-5.208330475710204,0.24242225584131782,4.0,,,,,,,,,,
1534,15.34,27.16,-3.33,0.48,,,,-0.14653353504790445,-3.3783304757102033,0.37242225584131783,3.0,,,,,,,,,,
1535,15.35,25.42,-1.51,0.0,,,,-1.8865335350479029,-1.5583304757102034,-0.10757774415868215,-3.0,,,,,,,,,,
1536,15.36,27.7,2.19,-0.41,,,,0.3934664649520947,2.1416695242897967,-0.5175777441586822,-1.0,,,,,,,,,,
1537,15.37,25.24,-2.01,-0.43,,,,-2.066533535047906,-2.058330475710203,-0.5375777441586822,-3.0,,,,,,,,,,
1538,15.38,26.47,0.08,-0.42,,,,-0.8365335350479057,0.0316695242897966,-0.5275777441586822,-2.0,,,,,,,,,,
1539,15.39,26.44,-1.0,-2.27,,,,-0.8665335350479033,-1.0483304757102034,-2.3775777441586823,-3.0,,,,,,,,,,
1540,15.4,24.4,0.86,-2.05,,,,-2.906533535047906,0.8116695242897966,-2.157577744158682,-2.0,,,,,,,,,,
1541,15.41,26.32,-1.56,-1.88,,,,-0.9865335350479043,-1.6083304757102035,-1.9875777441586822,-3.0,,,,,,,,,,
1542,15.42,24.94,-0.35,-1.92,,,,-2.3665335350479033,-0.39833047571020336,-2.027577744158682,-3.0,,,,,,,,,,
1543,15.43,23.86,-0.73,-1.95,,,,-3.446533535047905,-0.7783304757102034,-2.057577744158682,-3.0,,,,,,,,,,
1544,15.44,22.96,-2.3,-1.98,,,,-4.346533535047904,-2.348330475710203,-2.0875777441586822,-3.0,,,,,,,,,,
